alert_id,timestamp,user,ip,country,severity,reason,event_type,mitre_id,mitre_technique,attempt_count,risk_score,ml_label,priority_score,recommended_action
SOC-1CCF14F8,2026-05-26 00:28:40,hr.user,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,2,23.55,NORMAL,54.13,Block IP immediately + Reset user password + Enable MFA
SOC-1A77324D,2026-05-26 00:57:02,guest,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,2,23.44,NORMAL,54.06,Block IP immediately + Reset user password + Enable MFA
SOC-DCDD6DD9,2026-05-26 00:39:13,hr.user,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,5,23.35,NORMAL,54.01,Block IP immediately + Reset user password + Enable MFA
SOC-ADEA75EA,2026-05-26 00:09:53,hr.user,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,5,23.35,NORMAL,54.01,Block IP immediately + Reset user password + Enable MFA
SOC-30C2CF50,2026-05-26 00:55:19,dev.ops,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,23.3,NORMAL,53.98,Block IP + Force password reset for all targeted users
SOC-B2ACCD6C,2026-05-26 00:52:46,guest,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,1,23.3,NORMAL,53.98,Block IP immediately + Reset user password + Enable MFA
SOC-53D62BCF,2026-05-26 00:12:55,guest,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,23.3,NORMAL,53.98,Block IP + Force password reset for all targeted users
SOC-D31EB01E,2026-05-26 00:42:36,guest,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,23.3,NORMAL,53.98,Block IP + Force password reset for all targeted users
SOC-88AB417C,2026-05-26 00:41:20,guest,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,23.3,NORMAL,53.98,Block IP + Force password reset for all targeted users
SOC-0F84F067,2026-05-26 00:40:38,dev.ops,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,23.3,NORMAL,53.98,Block IP + Force password reset for all targeted users
SOC-E4FE6A01,2026-05-26 04:50:51,john.doe,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,2,23.3,NORMAL,53.98,Block IP immediately + Reset user password + Enable MFA
SOC-0197BB96,2026-05-26 00:02:54,guest,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,23.3,NORMAL,53.98,Block IP + Force password reset for all targeted users
SOC-43F7C981,2026-05-26 00:09:29,jane.smith,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,3,23.18,NORMAL,53.91,Block IP immediately + Reset user password + Enable MFA
SOC-AE555C41,2026-05-26 03:57:44,admin,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,1,23.1,NORMAL,53.86,Block IP immediately + Reset user password + Enable MFA
SOC-5F454B4C,2026-05-26 03:42:41,admin,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,1,23.1,NORMAL,53.86,Block IP immediately + Reset user password + Enable MFA
SOC-42EFA969,2026-05-26 03:16:39,admin,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,23.1,NORMAL,53.86,Block IP + Force password reset for all targeted users
SOC-846847F6,2026-05-26 03:28:23,admin,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,23.1,NORMAL,53.86,Block IP + Force password reset for all targeted users
SOC-D2901A53,2026-05-26 03:27:09,admin,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,23.1,NORMAL,53.86,Block IP + Force password reset for all targeted users
SOC-E895375F,2026-05-26 03:06:11,admin,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,1,23.09,NORMAL,53.85,Block IP immediately + Reset user password + Enable MFA
SOC-11EEADEB,2026-05-26 03:09:10,admin,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,23.09,NORMAL,53.85,Block IP + Force password reset for all targeted users
SOC-EDDA896D,2026-05-26 01:48:50,jane.smith,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,10,23.06,NORMAL,53.84,Block IP immediately + Reset user password + Enable MFA
SOC-FF52CC14,2026-05-26 04:47:56,jane.smith,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,5,22.88,NORMAL,53.73,Block IP immediately + Reset user password + Enable MFA
SOC-56C20D08,2026-05-26 01:29:01,hr.user,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,10,22.76,NORMAL,53.66,Block IP immediately + Reset user password + Enable MFA
SOC-B33D5AA8,2026-05-26 01:10:30,hr.user,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,10,22.76,NORMAL,53.66,Block IP immediately + Reset user password + Enable MFA
SOC-E5DBAC2B,2026-05-26 04:39:00,hr.user,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,4,22.71,NORMAL,53.63,Block IP immediately + Reset user password + Enable MFA
SOC-EE438064,2026-05-26 04:20:10,hr.user,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,4,22.71,NORMAL,53.63,Block IP immediately + Reset user password + Enable MFA
SOC-3433C46A,2026-05-26 01:20:39,deekshitha,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,2,22.67,NORMAL,53.6,Block IP immediately + Reset user password + Enable MFA
SOC-C6259EB6,2026-05-26 00:18:46,john.doe,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,22.66,NORMAL,53.6,Block IP + Force password reset for all targeted users
SOC-6E4E6CD1,2026-05-26 00:12:47,john.doe,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,22.66,NORMAL,53.6,Block IP + Force password reset for all targeted users
SOC-79AE3BBA,2026-05-26 02:58:19,admin,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,22.53,NORMAL,53.52,Block IP + Force password reset for all targeted users
SOC-54ADA00E,2026-05-26 02:25:52,admin,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,22.53,NORMAL,53.52,Block IP + Force password reset for all targeted users
SOC-4A6C8DA7,2026-05-26 02:38:24,admin,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,22.53,NORMAL,53.52,Block IP + Force password reset for all targeted users
SOC-6192754A,2026-05-26 03:04:41,hr.user,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,6,22.52,NORMAL,53.51,Block IP immediately + Reset user password + Enable MFA
SOC-1D912860,2026-05-26 00:06:37,hr.user,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,4,22.47,NORMAL,53.48,Block IP immediately + Reset user password + Enable MFA
SOC-24415ABE,2026-05-26 02:29:32,root,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,22.33,NORMAL,53.4,Block IP + Force password reset for all targeted users
SOC-E9AA127C,2026-05-26 02:03:26,root,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,22.33,NORMAL,53.4,Block IP + Force password reset for all targeted users
SOC-AE37ED59,2026-05-26 02:59:59,guest,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,8,22.32,NORMAL,53.39,Block IP immediately + Reset user password + Enable MFA
SOC-F59EC2B3,2026-05-26 02:09:10,guest,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,8,22.32,NORMAL,53.39,Block IP immediately + Reset user password + Enable MFA
SOC-03E8A4AB,2026-05-26 01:47:02,dev.ops,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,6,22.31,NORMAL,53.39,Block IP immediately + Reset user password + Enable MFA
SOC-534AFF9D,2026-05-26 01:00:08,dev.ops,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,6,22.31,NORMAL,53.39,Block IP immediately + Reset user password + Enable MFA
SOC-1E6D1D14,2026-05-26 04:51:50,jane.smith,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,4,22.28,NORMAL,53.37,Block IP immediately + Reset user password + Enable MFA
SOC-4CA37EEB,2026-05-26 02:06:28,john.doe,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,22.26,NORMAL,53.36,Block IP + Force password reset for all targeted users
SOC-B94D3BC0,2026-05-26 03:56:24,guest,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,22.27,NORMAL,53.36,Block IP + Force password reset for all targeted users
SOC-65E807B4,2026-05-26 01:46:34,john.doe,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,2,22.27,NORMAL,53.36,Block IP immediately + Reset user password + Enable MFA
SOC-1D27CC20,2026-05-26 01:39:49,john.doe,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,2,22.27,NORMAL,53.36,Block IP immediately + Reset user password + Enable MFA
SOC-632FFDD3,2026-05-26 02:00:34,john.doe,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,1,22.26,NORMAL,53.36,Block IP immediately + Reset user password + Enable MFA
SOC-A76FAB8D,2026-05-26 03:07:10,john.doe,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,1,22.19,NORMAL,53.31,Block IP immediately + Reset user password + Enable MFA
SOC-F8D210DF,2026-05-26 03:38:04,hr.user,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,8,22.18,NORMAL,53.31,Block IP immediately + Reset user password + Enable MFA
SOC-4DC7BAD1,2026-05-26 03:53:35,john.doe,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,22.19,NORMAL,53.31,Block IP + Force password reset for all targeted users
SOC-974AA5BD,2026-05-26 00:42:58,jane.smith,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,2,22.1,NORMAL,53.26,Block IP immediately + Reset user password + Enable MFA
SOC-FB206FCA,2026-05-26 03:34:41,dev.ops,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,4,22.06,NORMAL,53.24,Block IP immediately + Reset user password + Enable MFA
SOC-6EC9DA95,2026-05-26 04:02:25,hr.user,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,21.93,NORMAL,53.16,Block IP + Force password reset for all targeted users
SOC-FF4DD619,2026-05-26 04:27:16,hr.user,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,21.93,NORMAL,53.16,Block IP + Force password reset for all targeted users
SOC-FC0FA8AC,2026-05-26 04:38:44,hr.user,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,21.93,NORMAL,53.16,Block IP + Force password reset for all targeted users
SOC-B930E616,2026-05-26 01:22:08,jane.smith,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,7,21.84,NORMAL,53.1,Block IP immediately + Reset user password + Enable MFA
SOC-F67B107D,2026-05-26 01:15:46,jane.smith,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,7,21.84,NORMAL,53.1,Block IP immediately + Reset user password + Enable MFA
SOC-AF107349,2026-05-26 00:31:13,dev.ops,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,21.66,NORMAL,53.0,Block IP + Force password reset for all targeted users
SOC-BA619474,2026-05-26 00:43:23,dev.ops,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,21.66,NORMAL,53.0,Block IP + Force password reset for all targeted users
SOC-D72222FE,2026-05-26 00:04:01,dev.ops,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,21.66,NORMAL,53.0,Block IP + Force password reset for all targeted users
SOC-50F2987E,2026-05-26 03:15:04,hr.user,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,8,21.64,NORMAL,52.98,Block IP immediately + Reset user password + Enable MFA
SOC-F9E36A23,2026-05-26 04:22:17,jane.smith,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,6,21.57,NORMAL,52.94,Block IP immediately + Reset user password + Enable MFA
SOC-27D3FA64,2026-05-26 02:54:08,admin,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,21.52,NORMAL,52.91,Block IP + Force password reset for all targeted users
SOC-2CB573BF,2026-05-26 02:39:17,admin,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,21.52,NORMAL,52.91,Block IP + Force password reset for all targeted users
SOC-B17E1732,2026-05-26 03:25:14,john.doe,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,9,21.45,NORMAL,52.87,Block IP immediately + Reset user password + Enable MFA
SOC-D634A5C6,2026-05-26 01:51:45,jane.smith,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,10,21.31,NORMAL,52.79,Block IP immediately + Reset user password + Enable MFA
SOC-7248A783,2026-05-26 03:04:27,deekshitha,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,3,21.29,NORMAL,52.77,Block IP immediately + Reset user password + Enable MFA
SOC-73254873,2026-05-26 01:10:32,dev.ops,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,21.11,NORMAL,52.67,Block IP + Force password reset for all targeted users
SOC-41823F0A,2026-05-26 01:53:31,dev.ops,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,21.11,NORMAL,52.67,Block IP + Force password reset for all targeted users
SOC-A39A7159,2026-05-26 04:28:04,jane.smith,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,3,21.07,NORMAL,52.64,Block IP immediately + Reset user password + Enable MFA
SOC-91BE77CA,2026-05-26 03:38:04,john.doe,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,4,21.01,NORMAL,52.61,Block IP immediately + Reset user password + Enable MFA
SOC-0BF9A88F,2026-05-26 00:53:33,hr.user,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,1,20.89,NORMAL,52.53,Block IP immediately + Reset user password + Enable MFA
SOC-66954ECB,2026-05-26 00:22:05,hr.user,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,20.89,NORMAL,52.53,Block IP + Force password reset for all targeted users
SOC-D9D48BD3,2026-05-26 04:53:14,dev.ops,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,20.86,NORMAL,52.52,Block IP + Force password reset for all targeted users
SOC-375A9874,2026-05-26 04:03:22,dev.ops,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,20.86,NORMAL,52.52,Block IP + Force password reset for all targeted users
SOC-487F23D3,2026-05-26 03:14:51,jane.smith,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,8,20.72,NORMAL,52.43,Block IP immediately + Reset user password + Enable MFA
SOC-7FE1AFB0,2026-05-26 03:53:32,jane.smith,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,8,20.72,NORMAL,52.43,Block IP immediately + Reset user password + Enable MFA
SOC-172F4317,2026-05-26 03:53:12,jane.smith,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,6,20.64,NORMAL,52.38,Block IP immediately + Reset user password + Enable MFA
SOC-ECBABFAD,2026-05-26 03:49:17,jane.smith,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,6,20.64,NORMAL,52.38,Block IP immediately + Reset user password + Enable MFA
SOC-4B83405D,2026-05-26 03:22:03,guest,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,2,20.5,NORMAL,52.3,Block IP immediately + Reset user password + Enable MFA
SOC-7306DB98,2026-05-26 04:42:31,jane.smith,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,4,20.48,NORMAL,52.29,Block IP immediately + Reset user password + Enable MFA
SOC-F14CD075,2026-05-26 03:44:50,dev.ops,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,20.48,NORMAL,52.29,Block IP + Force password reset for all targeted users
SOC-CFECBC9A,2026-05-26 03:36:12,dev.ops,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,20.48,NORMAL,52.29,Block IP + Force password reset for all targeted users
SOC-9B0AC2DD,2026-05-26 03:04:54,dev.ops,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,20.48,NORMAL,52.29,Block IP + Force password reset for all targeted users
SOC-66AB2450,2026-05-26 03:25:01,dev.ops,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,20.48,NORMAL,52.29,Block IP + Force password reset for all targeted users
SOC-6D9CBDC3,2026-05-26 02:54:33,root,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,20.3,NORMAL,52.18,Block IP + Force password reset for all targeted users
SOC-A4C25D3E,2026-05-26 02:05:33,root,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,20.3,NORMAL,52.18,Block IP + Force password reset for all targeted users
SOC-25FC2A6A,2026-05-26 02:43:31,root,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,20.3,NORMAL,52.18,Block IP + Force password reset for all targeted users
SOC-C732DB1F,2026-05-26 01:08:19,hr.user,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,8,20.22,NORMAL,52.13,Block IP immediately + Reset user password + Enable MFA
